,ID number,Sales Date,Sellers County of Origin,Sellers State of Origin,Buyers County of Origin,Buyers State of Origin,Slave Name,Sex,Price,lat0,long0,lat1,long1
899,1272,1857-02-21,New Orleans,LA,New Orleans,LA,Delphine,1,450,30.068636,-89.939007,30.068636,-89.939007
901,1769,1857-02-21,New Orleans,LA,New Orleans,LA,Julia,1,350,30.068636,-89.939007,30.068636,-89.939007
904,1222,1857-02-23,New Orleans,LA,New Orleans,LA,Selina,1,1000,30.068636,-89.939007,30.068636,-89.939007
908,1213,1857-02-24,New Orleans,LA,New Orleans,LA,Marie,1,300,30.068636,-89.939007,30.068636,-89.939007
909,1215,1857-02-24,New Orleans,LA,New Orleans,LA,Louise,1,950,30.068636,-89.939007,30.068636,-89.939007
910,1217,1857-02-24,New Orleans,LA,New Orleans,LA,Francoise,1,750,30.068636,-89.939007,30.068636,-89.939007
911,1258,1857-02-24,New Orleans,LA,New Orleans,LA,Ophelia,1,800,30.068636,-89.939007,30.068636,-89.939007
912,1269,1857-02-24,New Orleans,LA,New Orleans,LA,Esther,1,300,30.068636,-89.939007,30.068636,-89.939007
913,1288,1857-02-24,New Orleans,LA,New Orleans,LA,Andrew,0,250,30.068636,-89.939007,30.068636,-89.939007
914,1766,1857-02-24,New Orleans,LA,New Orleans,LA,Daniel,0,225,30.068636,-89.939007,30.068636,-89.939007
915,1767,1857-02-24,New Orleans,LA,New Orleans,LA,Jenny,1,500,30.068636,-89.939007,30.068636,-89.939007
922,1255,1857-02-25,New Orleans,LA,New Orleans,LA,Harriet,1,800,30.068636,-89.939007,30.068636,-89.939007
923,1256,1857-02-25,New Orleans,LA,New Orleans,LA,Daniel Emery,0,1168.3,30.068636,-89.939007,30.068636,-89.939007
924,1257,1857-02-25,New Orleans,LA,New Orleans,LA,Charlotte,1,350,30.068636,-89.939007,30.068636,-89.939007
925,1260,1857-02-25,New Orleans,LA,New Orleans,LA,Jordan,0,1250,30.068636,-89.939007,30.068636,-89.939007
926,1262,1857-02-25,New Orleans,LA,New Orleans,LA,Hypolite,0,1850,30.068636,-89.939007,30.068636,-89.939007
927,1263,1857-02-25,New Orleans,LA,New Orleans,LA,Eugene,0,1825,30.068636,-89.939007,30.068636,-89.939007
929,1266,1857-02-25,New Orleans,LA,New Orleans,LA,Constance,1,1275,30.068636,-89.939007,30.068636,-89.939007
930,1267,1857-02-25,New Orleans,LA,New Orleans,LA,Francois,0,675,30.068636,-89.939007,30.068636,-89.939007
931,1268,1857-02-25,New Orleans,LA,New Orleans,LA,Celestin,1,420,30.068636,-89.939007,30.068636,-89.939007
932,1279,1857-02-25,New Orleans,LA,New Orleans,LA,Mary,1,1200,30.068636,-89.939007,30.068636,-89.939007
933,1280,1857-02-25,New Orleans,LA,New Orleans,LA,Andre,0,1200,30.068636,-89.939007,30.068636,-89.939007
934,1281,1857-02-25,New Orleans,LA,New Orleans,LA,Suzanne,1,1000,30.068636,-89.939007,30.068636,-89.939007
935,1774,1857-02-25,New Orleans,LA,New Orleans,LA,Mary/ Alphonsine,1,380,30.068636,-89.939007,30.068636,-89.939007
936,1776,1857-02-25,New Orleans,LA,New Orleans,LA,Octarie,1,950,30.068636,-89.939007,30.068636,-89.939007
943,1287,1857-02-26,New Orleans,LA,New Orleans,LA,Julienne,1,975,30.068636,-89.939007,30.068636,-89.939007
944,1778,1857-02-26,New Orleans,LA,New Orleans,LA,Adeline,1,700,30.068636,-89.939007,30.068636,-89.939007
945,1790,1857-02-26,New Orleans,LA,New Orleans,LA,Eugene,0,1100,30.068636,-89.939007,30.068636,-89.939007
946,1791,1857-02-26,New Orleans,LA,New Orleans,LA,Rosalie,1,1500,30.068636,-89.939007,30.068636,-89.939007
947,1792,1857-02-26,New Orleans,LA,New Orleans,LA,Catherine,1,1100,30.068636,-89.939007,30.068636,-89.939007
948,1804,1857-02-26,New Orleans,LA,New Orleans,LA,Angela,1,650,30.068636,-89.939007,30.068636,-89.939007
952,1277,1857-02-27,New Orleans,LA,New Orleans,LA,John Meselas,0,1300,30.068636,-89.939007,30.068636,-89.939007
953,1278,1857-02-27,New Orleans,LA,New Orleans,LA,John,0,1150,30.068636,-89.939007,30.068636,-89.939007
958,1786,1857-02-27,New Orleans,LA,New Orleans,LA,Elizabeth,1,950,30.068636,-89.939007,30.068636,-89.939007
969,1785,1857-02-28,New Orleans,LA,New Orleans,LA,Betsey,1,850,30.068636,-89.939007,30.068636,-89.939007
972,1796,1857-02-28,New Orleans,LA,New Orleans,LA,Leonine,1,825,30.068636,-89.939007,30.068636,-89.939007
980,1820,1857-03-02,New Orleans,LA,New Orleans,LA,Friday,0,1000,30.068636,-89.939007,30.068636,-89.939007
989,1800,1857-03-03,New Orleans,LA,New Orleans,LA,Angela,1,900,30.068636,-89.939007,30.068636,-89.939007
990,1805,1857-03-03,New Orleans,LA,New Orleans,LA,Jane,1,1100,30.068636,-89.939007,30.068636,-89.939007
991,1807,1857-03-03,New Orleans,LA,New Orleans,LA,Matilda,1,375,30.068636,-89.939007,30.068636,-89.939007
992,1812,1857-03-03,New Orleans,LA,New Orleans,LA,Martha/ Margaret,1,900,30.068636,-89.939007,30.068636,-89.939007
993,1841,1857-03-03,New Orleans,LA,New Orleans,LA,Rosette,1,682.5,30.068636,-89.939007,30.068636,-89.939007
994,1845,1857-03-03,New Orleans,LA,New Orleans,LA,London,0,1400,30.068636,-89.939007,30.068636,-89.939007
995,3316,1857-03-03,New Orleans,LA,New Orleans,LA,Jim,0,1400,30.068636,-89.939007,30.068636,-89.939007
1020,1960,1857-03-04,New Orleans,LA,New Orleans,LA,Louise,1,900,30.068636,-89.939007,30.068636,-89.939007
1030,1843,1857-03-05,New Orleans,LA,New Orleans,LA,Belle,1,1100,30.068636,-89.939007,30.068636,-89.939007
1037,1813,1857-03-06,New Orleans,LA,New Orleans,LA,Jeannette,1,750,30.068636,-89.939007,30.068636,-89.939007
1038,1814,1857-03-06,New Orleans,LA,New Orleans,LA,Dick,0,300,30.068636,-89.939007,30.068636,-89.939007
1053,1840,1857-03-07,New Orleans,LA,New Orleans,LA,Eleanor,1,1100,30.068636,-89.939007,30.068636,-89.939007
1054,1846,1857-03-07,New Orleans,LA,New Orleans,LA,Marie,1,700,30.068636,-89.939007,30.068636,-89.939007
1055,1863,1857-03-07,New Orleans,LA,New Orleans,LA,Mary,1,2416,30.068636,-89.939007,30.068636,-89.939007
1056,3312,1857-03-07,New Orleans,LA,New Orleans,LA,Annette,1,1000,30.068636,-89.939007,30.068636,-89.939007
1058,4772,1857-03-07,New Orleans,LA,New Orleans,LA,Francois,0,550,30.068636,-89.939007,30.068636,-89.939007
1063,1283,1857-03-09,New Orleans,LA,New Orleans,LA,Henry,0,1200,30.068636,-89.939007,30.068636,-89.939007
1064,1284,1857-03-09,New Orleans,LA,New Orleans,LA,Kitty,1,775,30.068636,-89.939007,30.068636,-89.939007
1065,1286,1857-03-09,New Orleans,LA,New Orleans,LA,Adele,1,140,30.068636,-89.939007,30.068636,-89.939007
1068,1847,1857-03-09,New Orleans,LA,New Orleans,LA,Susan Ward/ Suzanne Ward,1,650,30.068636,-89.939007,30.068636,-89.939007
1090,1861,1857-03-10,New Orleans,LA,New Orleans,LA,Mak,0,800,30.068636,-89.939007,30.068636,-89.939007
1091,1868,1857-03-10,New Orleans,LA,New Orleans,LA,Sarah,1,1000,30.068636,-89.939007,30.068636,-89.939007
1092,1908,1857-03-10,New Orleans,LA,New Orleans,LA,Jenny,1,700,30.068636,-89.939007,30.068636,-89.939007
1096,1862,1857-03-11,New Orleans,LA,New Orleans,LA,Gephirine/ Severine,1,1300,30.068636,-89.939007,30.068636,-89.939007
1101,1935,1857-03-12,New Orleans,LA,New Orleans,LA,Mary Miles,1,1025,30.068636,-89.939007,30.068636,-89.939007
1103,1285,1857-03-13,New Orleans,LA,New Orleans,LA,Armantine,1,1100,30.068636,-89.939007,30.068636,-89.939007
1105,3251,1857-03-13,New Orleans,LA,New Orleans,LA,Caroline,1,660,30.068636,-89.939007,30.068636,-89.939007
1106,3252,1857-03-13,New Orleans,LA,New Orleans,LA,Emma,1,600,30.068636,-89.939007,30.068636,-89.939007
1110,1936,1857-03-14,New Orleans,LA,New Orleans,LA,Maria,1,900,30.068636,-89.939007,30.068636,-89.939007
1116,1290,1857-03-16,New Orleans,LA,New Orleans,LA,Grace,1,620,30.068636,-89.939007,30.068636,-89.939007
1118,1317,1857-03-16,New Orleans,LA,New Orleans,LA,Joe,0,950,30.068636,-89.939007,30.068636,-89.939007
1121,3916,1857-03-16,New Orleans,LA,New Orleans,LA,Labelle,1,555,30.068636,-89.939007,30.068636,-89.939007
1126,1292,1857-03-17,New Orleans,LA,New Orleans,LA,Philis,1,1800,30.068636,-89.939007,30.068636,-89.939007
1128,1933,1857-03-17,New Orleans,LA,New Orleans,LA,Simon,0,1300,30.068636,-89.939007,30.068636,-89.939007
1129,1973,1857-03-17,New Orleans,LA,New Orleans,LA,John,0,750,30.068636,-89.939007,30.068636,-89.939007
1137,1298,1857-03-19,New Orleans,LA,New Orleans,LA,Thermopyle,0,1400,30.068636,-89.939007,30.068636,-89.939007
1138,1952,1857-03-19,New Orleans,LA,New Orleans,LA,Moses,0,1200,30.068636,-89.939007,30.068636,-89.939007
1139,2266,1857-03-19,New Orleans,LA,New Orleans,LA,Violette,1,900,30.068636,-89.939007,30.068636,-89.939007
1145,1303,1857-03-20,New Orleans,LA,New Orleans,LA,Laurette,1,800,30.068636,-89.939007,30.068636,-89.939007
1152,1323,1857-03-20,New Orleans,LA,New Orleans,LA,Louis,0,800,30.068636,-89.939007,30.068636,-89.939007
1153,1910,1857-03-20,New Orleans,LA,New Orleans,LA,Henry Dins,0,950,30.068636,-89.939007,30.068636,-89.939007
1156,1950,1857-03-20,New Orleans,LA,New Orleans,LA,Daphne,1,505,30.068636,-89.939007,30.068636,-89.939007
1159,1321,1857-03-21,New Orleans,LA,New Orleans,LA,Nelson,0,1055,30.068636,-89.939007,30.068636,-89.939007
1162,1912,1857-03-21,New Orleans,LA,New Orleans,LA,Martha,1,1200,30.068636,-89.939007,30.068636,-89.939007
1163,1913,1857-03-21,New Orleans,LA,New Orleans,LA,Lavinia,1,1100,30.068636,-89.939007,30.068636,-89.939007
1164,1914,1857-03-21,New Orleans,LA,New Orleans,LA,Isaac,0,1050,30.068636,-89.939007,30.068636,-89.939007
1165,1915,1857-03-21,New Orleans,LA,New Orleans,LA,Margaret,1,650,30.068636,-89.939007,30.068636,-89.939007
1169,1347,1857-03-23,New Orleans,LA,New Orleans,LA,Louis,0,1050,30.068636,-89.939007,30.068636,-89.939007
1170,1362,1857-03-23,New Orleans,LA,New Orleans,LA,Willis,0,605,30.068636,-89.939007,30.068636,-89.939007
1172,1917,1857-03-23,New Orleans,LA,New Orleans,LA,Jane,1,700,30.068636,-89.939007,30.068636,-89.939007
1173,1918,1857-03-23,New Orleans,LA,New Orleans,LA,Josephine,1,900,30.068636,-89.939007,30.068636,-89.939007
1182,1951,1857-03-23,New Orleans,LA,New Orleans,LA,Marie Louise,1,1000,30.068636,-89.939007,30.068636,-89.939007
1183,1959,1857-03-23,New Orleans,LA,New Orleans,LA,Lucille/ Lucy,1,600,30.068636,-89.939007,30.068636,-89.939007
1187,1320,1857-03-24,New Orleans,LA,New Orleans,LA,William,0,900,30.068636,-89.939007,30.068636,-89.939007
1208,1930,1857-03-24,New Orleans,LA,New Orleans,LA,John,0,1150,30.068636,-89.939007,30.068636,-89.939007
1209,1931,1857-03-24,New Orleans,LA,New Orleans,LA,Marguerite,1,600,30.068636,-89.939007,30.068636,-89.939007
1222,1355,1857-03-25,New Orleans,LA,New Orleans,LA,Lucrecia,1,775,30.068636,-89.939007,30.068636,-89.939007
1223,1940,1857-03-25,New Orleans,LA,New Orleans,LA,Charlotte,1,1260,30.068636,-89.939007,30.068636,-89.939007
1224,2420,1857-03-25,New Orleans,LA,New Orleans,LA,Aimee,1,600,30.068636,-89.939007,30.068636,-89.939007
1225,3336,1857-03-25,New Orleans,LA,New Orleans,LA,Celestine,1,1025,30.068636,-89.939007,30.068636,-89.939007
1226,3337,1857-03-25,New Orleans,LA,New Orleans,LA,Janvier,0,900,30.068636,-89.939007,30.068636,-89.939007
1229,1350,1857-03-26,New Orleans,LA,New Orleans,LA,Rose,1,400,30.068636,-89.939007,30.068636,-89.939007
1231,1946,1857-03-26,New Orleans,LA,New Orleans,LA,Henry Miller,0,800,30.068636,-89.939007,30.068636,-89.939007
1232,1947,1857-03-26,New Orleans,LA,New Orleans,LA,James,0,700,30.068636,-89.939007,30.068636,-89.939007
1235,1974,1857-03-26,New Orleans,LA,New Orleans,LA,Maria,1,1200,30.068636,-89.939007,30.068636,-89.939007
1236,2306,1857-03-26,New Orleans,LA,New Orleans,LA,Anne/ Louise,1,650,30.068636,-89.939007,30.068636,-89.939007
1237,2408,1857-03-26,New Orleans,LA,New Orleans,LA,Lucinda,1,150,30.068636,-89.939007,30.068636,-89.939007
1240,1358,1857-03-27,New Orleans,LA,New Orleans,LA,Jim,0,600,30.068636,-89.939007,30.068636,-89.939007
1241,1360,1857-03-27,New Orleans,LA,New Orleans,LA,William,0,1500,30.068636,-89.939007,30.068636,-89.939007
1242,1368,1857-03-27,New Orleans,LA,New Orleans,LA,Louis Congo,0,250,30.068636,-89.939007,30.068636,-89.939007
1243,1369,1857-03-27,New Orleans,LA,New Orleans,LA,Jane,1,1200,30.068636,-89.939007,30.068636,-89.939007
1244,1370,1857-03-27,New Orleans,LA,New Orleans,LA,Neron,0,1200,30.068636,-89.939007,30.068636,-89.939007
1245,1965,1857-03-27,New Orleans,LA,New Orleans,LA,Ellick,0,1050,30.068636,-89.939007,30.068636,-89.939007
1246,1972,1857-03-27,New Orleans,LA,New Orleans,LA,Garrett,0,700,30.068636,-89.939007,30.068636,-89.939007
1250,1356,1857-03-28,New Orleans,LA,New Orleans,LA,Giffe,0,1000,30.068636,-89.939007,30.068636,-89.939007
1251,1359,1857-03-28,New Orleans,LA,New Orleans,LA,Robert,0,675,30.068636,-89.939007,30.068636,-89.939007
1252,1377,1857-03-28,New Orleans,LA,New Orleans,LA,Jim,0,1000,30.068636,-89.939007,30.068636,-89.939007
1258,1364,1857-03-30,New Orleans,LA,New Orleans,LA,Eugine/ Guillermo,0,212,30.068636,-89.939007,30.068636,-89.939007
1259,1376,1857-03-30,New Orleans,LA,New Orleans,LA,Estelle,1,600,30.068636,-89.939007,30.068636,-89.939007
1260,1378,1857-03-30,New Orleans,LA,New Orleans,LA,Suzan,1,1000,30.068636,-89.939007,30.068636,-89.939007
1263,2038,1857-03-30,New Orleans,LA,New Orleans,LA,Laura,1,850,30.068636,-89.939007,30.068636,-89.939007
1284,2009,1857-03-31,New Orleans,LA,New Orleans,LA,Francis,1,1200,30.068636,-89.939007,30.068636,-89.939007
1285,2023,1857-03-31,New Orleans,LA,New Orleans,LA,Octave,0,500,30.068636,-89.939007,30.068636,-89.939007
1288,1379,1857-04-01,New Orleans,LA,New Orleans,LA,Charlotte,1,1050,30.068636,-89.939007,30.068636,-89.939007
1290,1975,1857-04-01,New Orleans,LA,New Orleans,LA,Bob,0,1500,30.068636,-89.939007,30.068636,-89.939007
1291,1984,1857-04-01,New Orleans,LA,New Orleans,LA,Ralph,0,900,30.068636,-89.939007,30.068636,-89.939007
1294,1383,1857-04-02,New Orleans,LA,New Orleans,LA,William,0,1200,30.068636,-89.939007,30.068636,-89.939007
1295,1999,1857-04-02,New Orleans,LA,New Orleans,LA,Eliza,1,1100,30.068636,-89.939007,30.068636,-89.939007
1296,2024,1857-04-02,New Orleans,LA,New Orleans,LA,Antoinette,1,800,30.068636,-89.939007,30.068636,-89.939007
1297,3247,1857-04-02,New Orleans,LA,New Orleans,LA,Effy,1,650,30.068636,-89.939007,30.068636,-89.939007
1304,1982,1857-04-03,New Orleans,LA,New Orleans,LA,Janvier,0,1100,30.068636,-89.939007,30.068636,-89.939007
1305,1983,1857-04-03,New Orleans,LA,New Orleans,LA,Charlotte,1,1050,30.068636,-89.939007,30.068636,-89.939007
1306,4395,1857-04-03,New Orleans,LA,New Orleans,LA,Tom,0,300,30.068636,-89.939007,30.068636,-89.939007
1307,1387,1857-04-04,New Orleans,LA,New Orleans,LA,Simon,0,775,30.068636,-89.939007,30.068636,-89.939007
1308,1985,1857-04-04,New Orleans,LA,New Orleans,LA,Henry Lott,0,2000,30.068636,-89.939007,30.068636,-89.939007
1313,4512,1857-04-05,New Orleans,LA,New Orleans,LA,Julia,1,1400,30.068636,-89.939007,30.068636,-89.939007
1314,4513,1857-04-05,New Orleans,LA,New Orleans,LA,John,0,1150,30.068636,-89.939007,30.068636,-89.939007
1318,2008,1857-04-06,New Orleans,LA,New Orleans,LA,Ben,0,1500,30.068636,-89.939007,30.068636,-89.939007
1320,3248,1857-04-06,New Orleans,LA,New Orleans,LA,Mathilda/ Clementine,1,1000,30.068636,-89.939007,30.068636,-89.939007
1321,3250,1857-04-06,New Orleans,LA,New Orleans,LA,Ellen,1,825,30.068636,-89.939007,30.068636,-89.939007
1325,4396,1857-04-06,New Orleans,LA,New Orleans,LA,Columbus,0,665,30.068636,-89.939007,30.068636,-89.939007
1327,3258,1857-04-07,New Orleans,LA,New Orleans,LA,Jackson,0,850,30.068636,-89.939007,30.068636,-89.939007
1333,2003,1857-04-08,New Orleans,LA,New Orleans,LA,Mary,1,960,30.068636,-89.939007,30.068636,-89.939007
1334,4421,1857-04-08,New Orleans,LA,New Orleans,LA,Henry,0,650,30.068636,-89.939007,30.068636,-89.939007
1335,1996,1857-04-09,New Orleans,LA,New Orleans,LA,Francoise/ Francis,0,300,30.068636,-89.939007,30.068636,-89.939007
1342,3266,1857-04-09,New Orleans,LA,New Orleans,LA,Sally,1,827,30.068636,-89.939007,30.068636,-89.939007
1343,4416,1857-04-09,New Orleans,LA,New Orleans,LA,John,0,1345,30.068636,-89.939007,30.068636,-89.939007
1349,2004,1857-04-11,New Orleans,LA,New Orleans,LA,Mathilda,1,835,30.068636,-89.939007,30.068636,-89.939007
1350,2011,1857-04-11,New Orleans,LA,New Orleans,LA,Catherine,1,1400,30.068636,-89.939007,30.068636,-89.939007
1353,3263,1857-04-11,New Orleans,LA,New Orleans,LA,Joe,0,1100,30.068636,-89.939007,30.068636,-89.939007
1357,2010,1857-04-13,New Orleans,LA,New Orleans,LA,Madeline,1,1400,30.068636,-89.939007,30.068636,-89.939007
1359,2021,1857-04-13,New Orleans,LA,New Orleans,LA,Francis,1,1100,30.068636,-89.939007,30.068636,-89.939007
1360,3260,1857-04-13,New Orleans,LA,New Orleans,LA,Clementine,1,1225,30.068636,-89.939007,30.068636,-89.939007
1361,3262,1857-04-13,New Orleans,LA,New Orleans,LA,Mary,1,1005,30.068636,-89.939007,30.068636,-89.939007
1364,3268,1857-04-14,New Orleans,LA,New Orleans,LA,Nancy,1,900,30.068636,-89.939007,30.068636,-89.939007
1365,4401,1857-04-14,New Orleans,LA,New Orleans,LA,Eliza,1,1400,30.068636,-89.939007,30.068636,-89.939007
1366,4409,1857-04-14,New Orleans,LA,New Orleans,LA,Francoise,1,400,30.068636,-89.939007,30.068636,-89.939007
1367,4503,1857-04-14,New Orleans,LA,New Orleans,LA,Rosalie,1,1300,30.068636,-89.939007,30.068636,-89.939007
1370,2029,1857-04-15,New Orleans,LA,New Orleans,LA,Helen,1,1200,30.068636,-89.939007,30.068636,-89.939007
1372,2037,1857-04-15,New Orleans,LA,New Orleans,LA,Sirenne,1,475,30.068636,-89.939007,30.068636,-89.939007
1373,4402,1857-04-15,New Orleans,LA,New Orleans,LA,Armantine,1,1250,30.068636,-89.939007,30.068636,-89.939007
1374,4403,1857-04-15,New Orleans,LA,New Orleans,LA,Hulda,1,1757,30.068636,-89.939007,30.068636,-89.939007
1376,2036,1857-04-16,New Orleans,LA,New Orleans,LA,Ailsie,1,400,30.068636,-89.939007,30.068636,-89.939007
1377,2065,1857-04-16,New Orleans,LA,New Orleans,LA,Fanny,1,1000,30.068636,-89.939007,30.068636,-89.939007
1378,2218,1857-04-16,New Orleans,LA,New Orleans,LA,Catherine,1,1000,30.068636,-89.939007,30.068636,-89.939007
1379,2219,1857-04-16,New Orleans,LA,New Orleans,LA,Sally White,1,1500,30.068636,-89.939007,30.068636,-89.939007
1380,4406,1857-04-16,New Orleans,LA,New Orleans,LA,Caroline,1,1100,30.068636,-89.939007,30.068636,-89.939007
1381,4407,1857-04-16,New Orleans,LA,New Orleans,LA,Ann,1,750,30.068636,-89.939007,30.068636,-89.939007
1384,3352,1857-04-17,New Orleans,LA,New Orleans,LA,Louisa,1,1600,30.068636,-89.939007,30.068636,-89.939007
1387,2319,1857-04-18,New Orleans,LA,New Orleans,LA,Joe Bell,0,1200,30.068636,-89.939007,30.068636,-89.939007
1390,4413,1857-04-18,New Orleans,LA,New Orleans,LA,Anna Gale,1,1000,30.068636,-89.939007,30.068636,-89.939007
1391,4415,1857-04-18,New Orleans,LA,New Orleans,LA,Louisa,1,500,30.068636,-89.939007,30.068636,-89.939007
1393,3609,1857-04-19,New Orleans,LA,New Orleans,LA,Sophia,1,400,30.068636,-89.939007,30.068636,-89.939007
1394,2033,1857-04-20,New Orleans,LA,New Orleans,LA,Clara Hager,1,1300,30.068636,-89.939007,30.068636,-89.939007
1396,4417,1857-04-20,New Orleans,LA,New Orleans,LA,Joe,0,300,30.068636,-89.939007,30.068636,-89.939007
1397,4418,1857-04-20,New Orleans,LA,New Orleans,LA,Jacob,0,200,30.068636,-89.939007,30.068636,-89.939007
1398,4419,1857-04-20,New Orleans,LA,New Orleans,LA,Scilly,1,450,30.068636,-89.939007,30.068636,-89.939007
1399,4420,1857-04-20,New Orleans,LA,New Orleans,LA,Francois,0,1100,30.068636,-89.939007,30.068636,-89.939007
1401,2215,1857-04-21,New Orleans,LA,New Orleans,LA,Alfred Redman,0,975,30.068636,-89.939007,30.068636,-89.939007
1405,4464,1857-04-21,New Orleans,LA,New Orleans,LA,Lucy Ann/ Feliciana,1,1100,30.068636,-89.939007,30.068636,-89.939007
1406,4475,1857-04-21,New Orleans,LA,New Orleans,LA,Esther,1,1500,30.068636,-89.939007,30.068636,-89.939007
1413,4460,1857-04-22,New Orleans,LA,New Orleans,LA,Charlotte,1,1025,30.068636,-89.939007,30.068636,-89.939007
1416,2213,1857-04-23,New Orleans,LA,New Orleans,LA,Mary Brown,1,900,30.068636,-89.939007,30.068636,-89.939007
1417,2214,1857-04-23,New Orleans,LA,New Orleans,LA,Tom Brown,0,500,30.068636,-89.939007,30.068636,-89.939007
1418,2258,1857-04-23,New Orleans,LA,New Orleans,LA,Joe Bell,0,1500,30.068636,-89.939007,30.068636,-89.939007
1419,3269,1857-04-23,New Orleans,LA,New Orleans,LA,Elizer,1,250,30.068636,-89.939007,30.068636,-89.939007
1420,3270,1857-04-23,New Orleans,LA,New Orleans,LA,Milly,1,1400,30.068636,-89.939007,30.068636,-89.939007
1421,3271,1857-04-23,New Orleans,LA,New Orleans,LA,Emeline,1,650,30.068636,-89.939007,30.068636,-89.939007
1425,2253,1857-04-24,New Orleans,LA,New Orleans,LA,Richard,0,1200,30.068636,-89.939007,30.068636,-89.939007
1426,4483,1857-04-24,New Orleans,LA,New Orleans,LA,Emiline Harris,1,600,30.068636,-89.939007,30.068636,-89.939007
1428,2222,1857-04-25,New Orleans,LA,New Orleans,LA,Robert,0,1000,30.068636,-89.939007,30.068636,-89.939007
1430,2227,1857-04-25,New Orleans,LA,New Orleans,LA,Jane,1,875,30.068636,-89.939007,30.068636,-89.939007
1439,2267,1857-04-25,New Orleans,LA,New Orleans,LA,Reuben,0,1450,30.068636,-89.939007,30.068636,-89.939007
1440,3273,1857-04-25,New Orleans,LA,New Orleans,LA,Francois,0,800,30.068636,-89.939007,30.068636,-89.939007
1443,3278,1857-04-25,New Orleans,LA,New Orleans,LA,Lively,1,1200,30.068636,-89.939007,30.068636,-89.939007
